year,month,rank,net_worth,last_name,first_name,full_name,birth_date,age,gender,country_of_citizenship,country_of_residence,city_of_residence,business_category,business_industries,organization_name,position_in_organization,self_made,wealth_status
2024,4,2287,1.3 B,Wu,Ingrid,Ingrid Wu,,,Female,United States,,,Manufacturing,['Manufacturing'],,,TRUE,
2024,4,2287,1.3 B,Wu,Xushun,Wu Xushun & family,4/28/1948,75,Male,China,China,Wuhu,Diversified,['Diversified'],,,TRUE,Remained Even
2024,4,2287,1.3 B,Wu,Yingming,Wu Yingming,1/1/1967,57,Male,China,China,Ningde,Energy,['Energy'],,,TRUE,Decreased
2024,4,2287,1.3 B,Xie,Juhua,Xie Juhua & family,1/1/1951,73,Female,China,China,Nanjing,Healthcare,['Healthcare'],,,FALSE,Decreased
2024,4,2287,1.3 B,Xu,Xudong,Xu Xudong & family,3/1/1970,54,Male,China,China,Ningbo,Automotive,['Automotive'],,,TRUE,Decreased
2024,4,2287,1.3 B,Yakunin,Vadim,Vadim Yakunin,1/5/1963,61,Male,Russia,Russia,Moscow,Healthcare,['Healthcare'],,,TRUE,Increased
2024,4,2287,1.3 B,Ye,Qiongjiu,Ye Qiongjiu,10/14/1954,69,Female,China,China,Hangzhou,Technology,['Technology'],,,TRUE,Increased
2024,4,2287,1.3 B,Yi,Xianzhong,Yi Xianzhong & family,5/1/1959,64,Male,China,China,Guangzhou,Healthcare,['Healthcare'],,,TRUE,Increased
2024,4,2287,1.3 B,Yu,Peidi,Yu Peidi,1/1/1960,64,Male,Hong Kong,China,Shanghai,Real Estate,['Real Estate'],,,TRUE,Decreased
2024,4,2287,1.3 B,Zhang,Wenzhong,Zhang Wenzhong,1/1/1962,62,Male,China,China,Beijing,Fashion & Retail,['Fashion & Retail'],,,TRUE,Decreased
2024,4,2287,1.3 B,Zhang,Yin,Zhang Yin,2/1/1957,67,Female,China,China,Dongguan,Manufacturing,['Manufacturing'],,,TRUE,Increased
2024,4,2287,1.3 B,Zhou,Chengjian,Zhou Chengjian,4/30/1965,58,Male,China,China,Shanghai,Fashion & Retail,['Fashion & Retail'],,,TRUE,Decreased
2024,4,2410,1.2 B,Agarwal,Shivratan,Shivratan Agarwal,5/4/1951,72,Male,India,India,Bikaner,Food & Beverage,['Food & Beverage'],,,TRUE,
2024,4,2410,1.2 B,Alves de Queiroz Filho,Joao,Joao Alves de Queiroz Filho,1/1/1953,71,Male,Brazil,Brazil,São Paulo,Diversified,['Diversified'],,,TRUE,Remained Even
2024,4,2410,1.2 B,Austin,Nigel,Nigel Austin,9/25/1970,53,Male,Australia,Australia,Melbourne,Fashion & Retail,['Fashion & Retail'],,,TRUE,Decreased
2024,4,2410,1.2 B,Avdeev,Roman,Roman Avdeev,7/17/1967,56,Male,Russia,Russia,Moscow,Finance & Investments,['Finance & Investments'],,,TRUE,Decreased
2024,4,2410,1.2 B,Awata,Takaya,Takaya Awata,10/28/1961,62,Male,Japan,Japan,Tokyo,Food & Beverage,['Food & Beverage'],,,TRUE,
2024,4,2410,1.2 B,Aydinlar,Mehmet,Mehmet Aydinlar,7/27/1956,67,Male,Turkey,Turkey,Istanbul,Healthcare,['Healthcare'],,,TRUE,Remained Even
2024,4,2410,1.2 B,Bangur,Krishna Kumar,Krishna Kumar Bangur,7/2/1960,63,Male,India,India,Kolkata,Manufacturing,['Manufacturing'],,,FALSE,Returned to List
2024,4,2410,1.2 B,Banon,Shay,Shay Banon,11/1/1977,46,Male,Israel,United States,Palo Alto,Technology,['Technology'],,Entrepreneur,TRUE,Returned to List
2024,4,2410,1.2 B,Bansal,Sachin,Sachin Bansal,8/5/1981,42,Male,India,India,Bangalore,Fashion & Retail,['Fashion & Retail'],,,TRUE,Decreased
2024,4,2410,1.2 B,Bayraktar,Selcuk,Selcuk Bayraktar,10/7/1979,44,Male,Turkey,Turkey,Istanbul,Technology,['Technology'],,,FALSE,
2024,4,2410,1.2 B,Berlusconi,Barbara,Barbara Berlusconi,7/30/1984,39,Female,Italy,Italy,Milan,Media & Entertainment,['Media & Entertainment'],,,FALSE,
2024,4,2410,1.2 B,Berlusconi,Eleonora,Eleonora Berlusconi,5/7/1986,37,Female,Italy,Italy,Macherio,Media & Entertainment,['Media & Entertainment'],,,FALSE,
2024,4,2410,1.2 B,Berlusconi,Luigi,Luigi Berlusconi,9/27/1988,35,Male,Italy,Italy,Macherio,Media & Entertainment,['Media & Entertainment'],,,FALSE,
2024,4,2410,1.2 B,Bhatia,Kapil,Kapil Bhatia,6/1/1932,91,Male,India,India,Delhi,Service,['Service'],,,TRUE,
2024,4,2410,1.2 B,Boluda Fos,Vicente,Vicente Boluda Fos,3/31/1955,69,Male,Spain,Spain,Madrid,Logistics,['Logistics'],,,FALSE,
2024,4,2410,1.2 B,Boyko,Oleg,Oleg Boyko,9/28/1964,59,Male,Russia,Switzerland,Lipperswil,Diversified,['Diversified'],,,TRUE,Increased
2024,4,2410,1.2 B,Cao,Ji,Cao Ji,1/1/1952,72,Male,China,China,Hangzhou,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,2410,1.2 B,Chen,Huxiong,Chen Huxiong,7/1/1970,53,Male,China,China,Shanghai,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,2410,1.2 B,Chen,Tony,Tony Chen,7/1/1949,74,Male,Taiwan,Taiwan,Taichung,Technology,['Technology'],,,TRUE,Increased
2024,4,2410,1.2 B,Chen,Xueli,Chen Xueli,10/1/1951,72,Male,China,China,Weihai,Healthcare,['Healthcare'],,,TRUE,Decreased
2024,4,2410,1.2 B,Chen,Zhisong,Chen Zhisong,1/7/1966,58,Male,China,China,Xiamen,Technology,['Technology'],,,TRUE,Decreased
2024,4,2410,1.2 B,Chung,Mong-joon,Chung Mong-joon,10/17/1951,72,Male,South Korea,South Korea,Seoul,Manufacturing,['Manufacturing'],,,FALSE,Returned to List
2024,4,2410,1.2 B,Chung,Yong-jin,Chung Yong-jin,9/19/1968,55,Male,South Korea,South Korea,Seoul,Fashion & Retail,['Fashion & Retail'],Shinsegae,,FALSE,Remained Even
2024,4,2410,1.2 B,Co,Lucio,Lucio Co,9/14/1954,69,Male,Philippines,Philippines,Manila,Fashion & Retail,['Fashion & Retail'],,,TRUE,
2024,4,2410,1.2 B,Dageville,Benoit,Benoit Dageville,6/29/1966,57,Male,United States,United States,San Carlos,Technology,['Technology'],,,TRUE,Increased
2024,4,2410,1.2 B,Dangi,Alpana,Alpana Dangi,10/29/1972,51,Female,India,India,Mumbai,Finance & Investments,['Finance & Investments'],,,FALSE,
2024,4,2410,1.2 B,Dias Branco,Maria Consuelo,Maria Consuelo Dias Branco,10/23/1934,89,Female,Brazil,Brazil,Eusébio,Food & Beverage,['Food & Beverage'],,,FALSE,
2024,4,2410,1.2 B,Dixon,Mark,Mark Dixon,11/2/1959,64,Male,United Kingdom,Monaco,Monaco,Real Estate,['Real Estate'],,,TRUE,Increased
2024,4,2410,1.2 B,Doepfner,Mathias,Mathias Doepfner,1/15/1963,61,Male,Germany,Germany,Potsdam,Media & Entertainment,['Media & Entertainment'],,,FALSE,Remained Even
2024,4,2410,1.2 B,Dogan,Aydin,Aydin Dogan,4/15/1936,87,Male,Turkey,Turkey,Istanbul,Media & Entertainment,['Media & Entertainment'],,,TRUE,Decreased
2024,4,2410,1.2 B,Eliahu,Shlomo,Shlomo Eliahu,1/18/1936,88,Male,Israel,Israel,Tel Aviv,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2024,4,2410,1.2 B,Ellison,Chris,Chris Ellison,6/26/1957,66,Male,Australia,Australia,Perth,Metals & Mining,['Metals & Mining'],,,TRUE,Decreased
2024,4,2410,1.2 B,Escarrer,Gabriel,Gabriel Escarrer & family,3/2/1935,89,Male,Spain,Spain,Palma de Majorca,Service,['Service'],,,TRUE,Increased
2024,4,2410,1.2 B,Fairbank,Richard,Richard Fairbank,9/1/1950,73,Male,United States,United States,McLean,Finance & Investments,['Finance & Investments'],,,TRUE,Returned to List
2024,4,2410,1.2 B,Fang,Andy,Andy Fang,6/21/1992,31,Male,United States,United States,Monte Vista,Technology,['Technology'],DoorDash,Cofounder,TRUE,Returned to List
2024,4,2410,1.2 B,Fangiono,Wirastuty,Wirastuty Fangiono,1/1/1973,51,Female,Indonesia,Indonesia,Pekanbaru,Manufacturing,['Manufacturing'],,,FALSE,
2024,4,2410,1.2 B,Fink,Larry,Larry Fink,11/2/1952,71,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],BlackRock,"Cofounder, CEO",TRUE,Returned to List
2024,4,2410,1.2 B,Flowers,J. Christopher,J. Christopher Flowers,10/27/1957,66,Male,United States,United States,Palm Beach,Finance & Investments,['Finance & Investments'],J.C. Flowers & Co. LLC,Founder and Managing Director,TRUE,Decreased
2024,4,2410,1.2 B,Frias,Maria,Maria Frias,,,Female,Brazil,Brazil,Sao Paulo,Media & Entertainment,['Media & Entertainment'],,,FALSE,
2024,4,2410,1.2 B,Friese,Donald,Donald Friese,10/3/1940,83,Male,United States,United States,Los Angeles,Manufacturing,['Manufacturing'],,,TRUE,Increased
2024,4,2410,1.2 B,Gan,Zhongru,Gan Zhongru,7/1/1948,75,Male,China,China,Beijing,Healthcare,['Healthcare'],,,TRUE,Increased
2024,4,2410,1.2 B,Golubkov,Pavel,Pavel Golubkov,3/13/1976,48,Male,Russia,Russia,Moscow,Real Estate,['Real Estate'],,,TRUE,Increased
2024,4,2410,1.2 B,Green,Cristina,Cristina Green,8/1/1949,74,Female,United Kingdom,United Kingdom,London,Fashion & Retail,['Fashion & Retail'],,,TRUE,Increased
2024,4,2410,1.2 B,Green,Philip,Philip Green,3/15/1952,72,Male,United Kingdom,United Kingdom,London,Fashion & Retail,['Fashion & Retail'],,,TRUE,Increased
2024,4,2410,1.2 B,Gutseriev,Said,Said Gutseriev,4/18/1988,35,Male,Russia,Russia,Moscow,Energy,['Energy'],,,FALSE,Increased
2024,4,2410,1.2 B,Haji-Ioannou,Stelios,Stelios Haji-Ioannou,2/14/1967,57,Male,Cyprus,Monaco,Monte Carlo,Service,['Service'],,,FALSE,Increased
2024,4,2410,1.2 B,Hariri,Fahed,Fahed Hariri,12/29/1980,43,Male,Lebanon,United Kingdom,London,Construction & Engineering,['Construction & Engineering'],,,FALSE,Remained Even
2024,4,2410,1.2 B,Harp Helu,Alfredo,Alfredo Harp Helu & family,3/11/1944,80,Male,Mexico,Mexico,Mexico City,Finance & Investments,['Finance & Investments'],,,TRUE,Decreased
2024,4,2410,1.2 B,Headington,Timothy,Timothy Headington,4/24/1950,73,Male,United States,United States,Dallas,Energy,['Energy'],,,FALSE,Decreased
2024,4,2410,1.2 B,Holding,Frank,Frank Holding,7/1/1961,62,Male,United States,United States,Raleigh,Finance & Investments,['Finance & Investments'],,,FALSE,
2024,4,2410,1.2 B,Ishibashi,Hiroshi,Hiroshi Ishibashi,8/1/1946,77,Male,Japan,Japan,Tokyo,Automotive,['Automotive'],,,FALSE,Increased
2024,4,2410,1.2 B,Jain,Ankur,Ankur Jain,2/10/1990,34,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],Bilt Rewards,CEO & founder,TRUE,
2024,4,2410,1.2 B,Jain,Naresh ,Naresh Jain,2/11/1935,89,Male,India,India,Mumbai,Automotive,['Automotive'],,,TRUE,
2024,4,2410,1.2 B,James,LeBron,LeBron James,12/30/1984,39,Male,United States,United States,Los Angeles,Sports,['Sports'],NBA,Athlete,TRUE,Increased
2024,4,2410,1.2 B,Jiang,Jinhua,Jiang Jinhua,1/1/1961,63,Female,China,China,Jiaxing,Manufacturing,['Manufacturing'],,,TRUE,
2024,4,2410,1.2 B,Johnson,Magic,Magic Johnson,8/14/1959,64,Male,United States,United States,,Diversified,['Diversified'],,"Athlete, Entrepreneur",TRUE,
2024,4,2410,1.2 B,Kajaria,Ashok,Ashok Kajaria,8/1/1947,76,Male,India,India,Delhi,Manufacturing,['Manufacturing'],,,TRUE,Increased
2024,4,2410,1.2 B,Kanjanapas,Keeree,Keeree Kanjanapas,10/18/1950,73,Male,Thailand,Thailand,Bangkok,Automotive,['Automotive'],,,TRUE,Decreased
2024,4,2410,1.2 B,Kanokov,Arsen,Arsen Kanokov,2/22/1957,67,Male,Russia,Russia,Moscow,Real Estate,['Real Estate'],,,TRUE,
2024,4,2410,1.2 B,Karim,Bahari,Bahari Karim,1/1/1962,62,Male,Indonesia,Singapore,Singapore,Manufacturing,['Manufacturing'],,,FALSE,
2024,4,2410,1.2 B,Karim,Burhan,Burhan Karim,1/1/1960,64,Male,Indonesia,Singapore,Singapore,Manufacturing,['Manufacturing'],,,FALSE,
2024,4,2410,1.2 B,Ke,Guihua,Ke Guihua,10/13/1965,58,Male,China,China,Shanghai,Manufacturing,['Manufacturing'],,,TRUE,Remained Even
2024,4,2410,1.2 B,Klagsbrun,Harry,Harry Klagsbrun,7/22/1954,69,Male,Sweden,Sweden,Stockholm,Finance & Investments,['Finance & Investments'],,,TRUE,Returned to List
2024,4,2410,1.2 B,Klenk,Martin,Martin Klenk,2/7/1987,37,Male,Germany,Germany,Munich,Technology,['Technology'],,,TRUE,
2024,4,2410,1.2 B,Koo,Bon-neung,Koo Bon-neung,3/26/1949,75,Male,South Korea,South Korea,Seoul,Manufacturing,['Manufacturing'],Heesung Electronics,,FALSE,Increased
2024,4,2410,1.2 B,Krupchak,Vladimir,Vladimir Krupchak,1/29/1958,66,Male,Cyprus,Cyprus,Limassol,Manufacturing,['Manufacturing'],,,TRUE,
2024,4,2410,1.2 B,Kwok,Raymond,Raymond Kwok,4/10/1953,70,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,['Real Estate'],,,FALSE,Decreased
2024,4,2410,1.2 B,Laliberté,Guy,Guy Laliberté,1/1/1960,64,Male,Canada,Canada,Montreal,Media & Entertainment,['Media & Entertainment'],Cirque du Soleil,Cofounder and CEO,TRUE,Remained Even
2024,4,2410,1.2 B,Langer,Robert,Robert Langer,8/29/1948,75,Male,United States,United States,Boston,Healthcare,['Healthcare'],,,TRUE,Decreased
2024,4,2410,1.2 B,Le Roux,Michiel,Michiel Le Roux,5/20/1949,74,Male,South Africa,South Africa,Stellenbosch,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2024,4,2410,1.2 B,Lerner,Nancy,Nancy Lerner,5/11/1960,63,Female,United States,United States,Cleveland,Finance & Investments,['Finance & Investments'],,,FALSE,Increased
2024,4,2410,1.2 B,Lerner,Norma,Norma Lerner,3/28/1936,88,Female,United States,United States,Cleveland,Finance & Investments,['Finance & Investments'],,,FALSE,Increased
2024,4,2410,1.2 B,Lerner,Randolph,Randolph Lerner,2/21/1962,62,Male,United States,United States,Cleveland,Finance & Investments,['Finance & Investments'],,,FALSE,Increased
2024,4,2410,1.2 B,Li,Guoqiang,Li Guoqiang,1/1/1964,60,Male,China,China,Beijing,Automotive,['Automotive'],,,TRUE,Decreased
2024,4,2410,1.2 B,Liang,Qin,Liang Qin & family,10/26/1971,52,Female,China,China,Yangzhou,Technology,['Technology'],,,TRUE,Decreased
2024,4,2410,1.2 B,Liang,Zhaoxian,Liang Zhaoxian,1/1/1965,59,Male,China,China,Foshan,Manufacturing,['Manufacturing'],,,FALSE,Decreased
2024,4,2410,1.2 B,Liu,Weiping,Liu Weiping,10/1/1978,45,Male,China,China,Luohe,Food & Beverage,['Food & Beverage'],,,TRUE,
2024,4,2410,1.2 B,Louboutin,Christian,Christian Louboutin,1/7/1963,61,Male,France,France,Paris,Fashion & Retail,['Fashion & Retail'],,,TRUE,
2024,4,2410,1.2 B,Lu,Yiwen,Lu Yiwen,1/1/1987,37,Female,China,China,Shenzhen,Fashion & Retail,['Fashion & Retail'],,,TRUE,Decreased
2024,4,2410,1.2 B,Maggi,Lucia,Lucia Maggi & family,7/20/1932,91,Female,Brazil,Brazil,Rondonopolis,Diversified,['Diversified'],,Philanthropist,TRUE,Decreased
2024,4,2410,1.2 B,Mamut,Alexander,Alexander Mamut & family,1/29/1960,64,Male,Russia,Israel,Tel Aviv,Finance & Investments,['Finance & Investments'],,,TRUE,Decreased
2024,4,2410,1.2 B,Mansour,Yasseen,Yasseen Mansour,8/8/1961,62,Male,Egypt,Egypt,Cairo,Diversified,['Diversified'],,,TRUE,Decreased
2024,4,2410,1.2 B,Martin,Yves-Loic,Yves-Loic Martin,1/1/1966,58,Male,France,France,Nantes,Healthcare,['Healthcare'],,,TRUE,Decreased
2024,4,2410,1.2 B,Mhaiskar,Virendra,Virendra Mhaiskar,10/8/1971,52,Male,India,India,Mumbai,Construction & Engineering,['Construction & Engineering'],,,FALSE,Returned to List
2024,4,2410,1.2 B,Minovalov,Kirill,Kirill Minovalov,4/22/1971,52,Male,Russia,Russia,Moscow,Diversified,['Diversified'],,,TRUE,
2024,4,2410,1.2 B,Nakatani,Tadako,Tadako Nakatani,,,Female,Japan,Japan,Kobe,Healthcare,['Healthcare'],,,FALSE,Decreased
2024,4,2410,1.2 B,Nguyen,Dang Quang,Nguyen Dang Quang,8/23/1963,60,Male,Vietnam,Vietnam,Ho Chi Minh City,Food & Beverage,['Food & Beverage'],,,TRUE,Decreased
2024,4,2410,1.2 B,Nominacher,Bastian,Bastian Nominacher,11/15/1984,39,Male,Germany,Germany,Munich,Technology,['Technology'],,,TRUE,
2024,4,2410,1.2 B,Novinsky,Vadim,Vadim Novinsky,6/3/1963,60,Male,Ukraine,Ukraine,Kiev,Metals & Mining,['Metals & Mining'],,,TRUE,Decreased
2024,4,2410,1.2 B,Oberwelland,Axel,Axel Oberwelland & family,1/1/1967,57,Male,Germany,Germany,Berlin,Food & Beverage,['Food & Beverage'],,,FALSE,Remained Even
2024,4,2410,1.2 B,Pan,Shiyi,Pan Shiyi,1/1/1963,61,Male,China,China,Beijing,Real Estate,['Real Estate'],,,TRUE,Decreased
2024,4,2410,1.2 B,Pandit,Shashishekar,Shashishekar Pandit,3/29/1950,74,Male,India,India,Pune,Technology,['Technology'],,,TRUE,
2024,4,2410,1.2 B,Park,Hyeon-joo,Park Hyeon-joo,10/17/1958,65,Male,South Korea,South Korea,Seoul,Finance & Investments,['Finance & Investments'],Mirae Asset,,TRUE,Returned to List
2024,4,2410,1.2 B,Poo,Murdaya,Murdaya Poo,1/12/1941,83,Male,Indonesia,Indonesia,Jakarta,Diversified,['Diversified'],,,FALSE,Remained Even
2024,4,2410,1.2 B,Revoredo,Helena,Helena Revoredo,2/10/1947,77,Female,Spain,Spain,Madrid,Service,['Service'],,,FALSE,Increased
2024,4,2410,1.2 B,Rogers,Hartley,Hartley Rogers,10/20/1959,64,Male,United States,United States,Chicago,Finance & Investments,['Finance & Investments'],,,TRUE,Returned to List
2024,4,2410,1.2 B,Sahenk,Deniz,Deniz Sahenk,8/6/1945,78,Female,Turkey,Turkey,Istanbul,Diversified,['Diversified'],,,FALSE,Decreased
2024,4,2410,1.2 B,Sandell,Thomas,Thomas Sandell,2/1/1961,63,Male,Sweden,United Kingdom,London,Finance & Investments,['Finance & Investments'],Sandell Asset Management,Founder,TRUE,Remained Even
2024,4,2410,1.2 B,Shi,Yifeng,Shi Yifeng,1/1/1974,50,Male,China,China,Beijing,Healthcare,['Healthcare'],,,TRUE,Decreased
2024,4,2410,1.2 B,Smith,Scott,Scott Smith,4/12/1949,74,Male,United States,United States,Provo,Technology,['Technology'],,,TRUE,Increased
2024,4,2410,1.2 B,Soffer,Jeffrey,Jeffrey Soffer,12/13/1967,56,Male,United States,United States,Aventura,Real Estate,['Real Estate'],,,FALSE,Decreased
2024,4,2410,1.2 B,Speiser,Mike,Mike Speiser,1/25/1971,53,Male,United States,United States,San Francisco,Technology,['Technology'],Sutter Hill Ventures,Managing Director,TRUE,Remained Even
2024,4,2410,1.2 B,Stern,Zachary,Zachary Stern,1/9/1982,42,Male,United States,United States,Jackson,Food & Beverage,['Food & Beverage'],,,FALSE,Increased
2024,4,2410,1.2 B,Stoica,Ion,Ion Stoica,2/12/1965,59,Male,Romania,United States,Berkeley,Technology,['Technology'],,,TRUE,Remained Even
2024,4,2410,1.2 B,Surana,Anand,Anand Surana,3/24/1971,53,Male,India,India,Bangalore,Healthcare,['Healthcare'],,,FALSE,Decreased
2024,4,2410,1.2 B,Surana,Dilip,Dilip Surana,1/18/1966,58,Male,India,India,Bangalore,Healthcare,['Healthcare'],,,FALSE,Decreased
2024,4,2410,1.2 B,Tang,Stanley,Stanley Tang,10/27/1992,31,Male,United States,United States,San Francisco,Technology,['Technology'],DoorDash,Cofounder,TRUE,Returned to List
2024,4,2410,1.2 B,Tang,Ye,Tang Ye,6/20/1981,42,Male,China,China,Shanghai,Technology,['Technology'],,,TRUE,
2024,4,2410,1.2 B,Tharaldson,Gary,Gary Tharaldson,10/17/1945,78,Male,United States,United States,Fargo,Real Estate,['Real Estate'],,,TRUE,
2024,4,2410,1.2 B,Tisch,Andrew,Andrew Tisch,8/15/1949,74,Male,United States,United States,New York,Diversified,['Diversified'],,,FALSE,
2024,4,2410,1.2 B,Toennies,Clemens,Clemens Toennies,5/27/1956,67,Male,Germany,Germany,Rheda-Wiedenbrück,Food & Beverage,['Food & Beverage'],,,TRUE,Decreased
2024,4,2410,1.2 B,Toennies,Robert,Robert Toennies,5/29/1978,45,Male,Germany,Germany,Rheda-Wiedenbrück,Food & Beverage,['Food & Beverage'],,,FALSE,Decreased
2024,4,2410,1.2 B,Tran,Ba Duong,Tran Ba Duong & family,4/1/1960,64,Male,Vietnam,Vietnam,Ho Chi Minh City,Automotive,['Automotive'],,,TRUE,Decreased
2024,4,2410,1.2 B,Tsao,Ter-fung,Tsao Ter-fung,1/1/1947,77,Male,Taiwan,Taiwan,Taipei,Food & Beverage,['Food & Beverage'],,,TRUE,Increased
2024,4,2410,1.2 B,Tsujimoto,Kenzo,Kenzo Tsujimoto,12/15/1940,83,Male,Japan,Japan,Osaka,Media & Entertainment,['Media & Entertainment'],,,TRUE,Increased
2024,4,2410,1.2 B,Uno,Yasuhide,Yasuhide Uno,8/12/1963,60,Male,Japan,Japan,Tokyo,Technology,['Technology'],,,FALSE,
2024,4,2410,1.2 B,Vijitpongpun,Thongma,Thongma Vijitpongpun,7/8/1957,66,Male,Thailand,Thailand,Bangkok,Real Estate,['Real Estate'],,,TRUE,Remained Even
2024,4,2410,1.2 B,Wang,Jilei,Wang Jilei,1/1/1965,59,Male,China,China,Shanghai,Logistics,['Logistics'],,,TRUE,Decreased
2024,4,2410,1.2 B,Wang,Shih-Chung,Wang Shih-Chung,1/1/1962,62,Male,Taiwan,Taiwan,Taipei,Manufacturing,['Manufacturing'],,,TRUE,Remained Even
2024,4,2410,1.2 B,Weaver,J. Wayne,J. Wayne Weaver,9/1/1935,88,Male,United States,United States,Jacksonville,Diversified,['Diversified'],,,TRUE,Remained Even
2024,4,2410,1.2 B,Weber,Werner O.,Werner O. Weber,2/9/1939,85,Male,Switzerland,Switzerland,Zurich,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,2410,1.2 B,Werninghaus,Anne,Anne Werninghaus,1/1/1986,38,Female,Brazil,Brazil,Joinville,Manufacturing,['Manufacturing'],,,FALSE,Decreased
2024,4,2410,1.2 B,Wiese,Christoffel,Christoffel Wiese,9/10/1941,82,Male,South Africa,South Africa,Cape Town,Fashion & Retail,['Fashion & Retail'],Shoprite Holdings,Chairman,TRUE,Returned to List
2024,4,2410,1.2 B,Wolf,Dick,Dick Wolf,12/20/1946,77,Male,United States,,,Media & Entertainment,['Media & Entertainment'],,Producer,TRUE,
2024,4,2410,1.2 B,Woodman,Nicholas,Nicholas Woodman,6/24/1975,48,Male,United States,United States,Big Sky,Technology,['Technology'],GoPro,Entrepreneur,TRUE,Returned to List
2024,4,2410,1.2 B,Ye,Xiaoping,Ye Xiaoping,2/1/1963,61,Male,China,China,Hangzhou,Healthcare,['Healthcare'],,,TRUE,Decreased
2024,4,2410,1.2 B,Zaharia,Matei,Matei Zaharia,4/21/1985,38,Male,Romania,United States,Berkeley,Technology,['Technology'],,,TRUE,Remained Even
2024,4,2410,1.2 B,Zatlyn,Michelle,Michelle Zatlyn,7/24/1979,44,Female,Canada,United States,San Francisco,Technology,['Technology'],Cloudflare,"Cofounder, president and COO",TRUE,
2024,4,2410,1.2 B,Zhang,Gongyun,Zhang Gongyun,12/18/1962,61,Male,China,China,Gaomi,Manufacturing,['Manufacturing'],,,TRUE,Increased
2024,4,2410,1.2 B,Zhang,Keqiang,Zhang Keqiang,4/29/1960,63,Male,China,China,Guangzhou,Real Estate,['Real Estate'],,,TRUE,Decreased
2024,4,2410,1.2 B,Zhang,Shilong,Zhang Shilong & family,1/1/1966,58,Male,China,China,Beijing,Technology,['Technology'],,,TRUE,Decreased
2024,4,2410,1.2 B,Zhao,Hongfei,Zhao Hongfei,6/1/1974,49,Male,China,China,Beijing,Technology,['Technology'],,,TRUE,Decreased
2024,4,2410,1.2 B,Zhao,Peng,Peng Zhao,1/1/1971,53,Male,China,China,Beijing,Service,['Service'],,,TRUE,Decreased
2024,4,2410,1.2 B,Zhevago,Kostyantin,Kostyantin Zhevago,1/7/1974,50,Male,Ukraine,Ukraine,Kiev,Metals & Mining,['Metals & Mining'],,,TRUE,Decreased
2024,4,2410,1.2 B,Zhuang,Kuilong,Zhuang Kuilong & family,6/15/1962,61,Male,China,China,Jiaxing,Manufacturing,['Manufacturing'],,,TRUE,Returned to List
2024,4,2545,1.1 B,Abod,Craig,Craig Abod,7/1/1963,60,Male,United States,,,Technology,['Technology'],,,TRUE,
2024,4,2545,1.1 B,Agarwal,Sanjay,Sanjay Agarwal,9/8/1970,53,Male,India,India,Jaipur,Finance & Investments,['Finance & Investments'],,,TRUE,Decreased
2024,4,2545,1.1 B,Agrawal,Raamdeo,Raamdeo Agrawal,7/1/1956,67,Male,India,India,Mumbai,Finance & Investments,['Finance & Investments'],,,TRUE,Returned to List
2024,4,2545,1.1 B,Andlauer,Michael,Michael Andlauer,1/1/1965,59,Male,Canada,,,Logistics,['Logistics'],,,TRUE,
2024,4,2545,1.1 B,Angermayer,Christian,Christian Angermayer,4/26/1978,45,Male,Germany,United Kingdom,London,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2024,4,2545,1.1 B,Asavabhokhin,Anant,Anant Asavabhokhin,8/11/1950,73,Male,Thailand,Thailand,Bangkok,Real Estate,['Real Estate'],,,TRUE,Decreased
2024,4,2545,1.1 B,Bayraktar,Haluk,Haluk Bayraktar,10/4/1978,45,Male,Turkey,Turkey,Istanbul,Technology,['Technology'],,,FALSE,
2024,4,2545,1.1 B,Bennett,Abigail,Abigail Bennett,12/27/1980,43,Female,United States,United States,Rochester,Food & Beverage,['Food & Beverage'],,,FALSE,Remained Even
2024,4,2545,1.1 B,Bhatt,Baiju,Baiju Bhatt,1/1/1985,39,Male,United States,United States,Palo Alto,Finance & Investments,['Finance & Investments'],,,TRUE,Returned to List
2024,4,2545,1.1 B,Bonvin,Stephane,Stephane Bonvin,1/1/1967,57,Male,Switzerland,Switzerland,Lens,Real Estate,['Real Estate'],,,TRUE,Remained Even
2024,4,2545,1.1 B,Brice,Carson,Carson Brice,10/1/1967,56,Female,United States,United States,Raleigh,Finance & Investments,['Finance & Investments'],,,FALSE,
2024,4,2545,1.1 B,Burman,Pradip,Pradip Burman,11/2/1942,81,Male,India,India,Delhi,Food & Beverage,['Food & Beverage'],,,FALSE,Remained Even
2024,4,2545,1.1 B,Bzurovski Bay,Andres,Andres Bzurovski Bay,9/4/1977,46,Male,Uruguay,Uruguay,Montevideo,Finance & Investments,['Finance & Investments'],,,TRUE,Returned to List
2024,4,2545,1.1 B,Callerström,Caspar,Caspar Callerström,4/8/1973,50,Male,Sweden,Sweden,Stockholm,Finance & Investments,['Finance & Investments'],,,TRUE,Returned to List
